Well No,District,Tahsil / Taluk,Village,Latitude,Longitude,Date of collection,TDS,NO2+NO3,Ca,Mg,Na,K,Cl,SO4,CO3,HCO3,F,pH_GEN,EC_GEN,HAR_Total,SAR,RSC,Na%,WnQn(Ph),WnQn(Ca),WnQn(Mg),WnQn(F),WnQn(Ec),WnQn(Har),WnQn(TDS),WaterQualityIndex
37.0,0,2,35.0,72.0,83.0,4.0,711.0,19.5,106.0,59.535,58.0,0.1,167.0,35.0,0.0,305.0,0.1,7.6,1270.0,510.0,1.117746,0.0,19.84259,4.67636,1.872622571,6.573501459,6.9008791920000006,1.4022586469999998,0.56311174,0.282615817,22.27134942
19.0,0,1,18.0,72.0,83.0,4.0,290.0,0.1,38.0,13.365,58.0,0.1,64.0,10.0,1.296692,173.6636,0.11,7.9,550.0,150.0,2.061221,0.0,45.69082,7.0145399999999976,0.671317525,1.475684001,7.590967111,0.607277367,0.1656211,0.115272274,17.64067938
24.0,0,0,23.0,72.0,83.0,4.0,731.0,2.0,46.0,69.255,136.0,0.1,273.0,30.0,0.0,335.5,0.1,7.8,1390.0,400.0,2.958857,0.0,42.51994000000001,6.235146667,0.812647531,7.646726187,6.9008791920000006,1.534755527,0.4416562670000001,0.290565629,23.862377
89.0,0,0,91.0,84.0,86.0,4.0,1121.0,12.0,84.0,91.125,150.0,0.1,383.0,25.0,0.0,508.72665000000006,0.17,7.7,2190.0,570.0,2.352099,0.0,29.76984,5.455753333,1.483965056,10.2627114615,11.73149463,2.41806806,0.6293601799999999,0.445586963,37.41020254
6.0,0,0,6.0,5.0,6.0,4.0,619.0,15.0,80.0,41.31,92.0,0.1,142.0,15.0,0.0,366.0,0.23,7.5,1140.0,370.0,2.081589,0.0,35.11546,3.896966667,1.4133000530000002,4.561205094,15.87202214,1.25872036,0.408532047,0.246046681,27.65679304
61.0,0,0,61.0,52.0,53.0,4.0,589.0,19.5,44.0,46.17,110.0,0.1,167.0,36.0,0.0,195.2,0.36,7.9,1080.0,300.0,2.763607,0.0,44.37565,7.0145399999999976,0.777315029,5.097817458,24.84316509,1.19247192,0.3312422,0.234121963,39.49067366
12.0,0,0,11.0,11.0,12.0,4.0,584.0,3.0,76.0,20.655,113.0,0.1,149.0,90.0,0.0,244.0,0.18,8.0,1040.0,275.0,2.966029,0.0,47.21534000000001,7.793933332999999,1.342635051,2.280602547,12.42158255,1.148306293,0.303638683,0.23213451,25.52283296
9.0,0,0,12.0,9.0,9.0,4.0,690.0,14.0,46.0,44.955,150.0,0.1,259.0,42.0,0.0,170.8,0.1,7.9,1250.0,300.0,3.768608,0.0,52.10508,7.0145399999999976,0.812647531,4.963664367,6.9008791920000006,1.380175833,0.3312422,0.274268514,21.67741764
15.0,0,0,14.0,13.0,14.0,4.0,690.0,11.0,110.0,53.46,74.0,0.1,181.0,9.0,0.0,427.0,0.1,7.7,1310.0,495.0,1.44758,0.0,24.55232,5.455753333,1.943287573,5.9027360039999985,6.9008791920000006,1.446424273,0.54654963,0.274268514,22.46989852
1.0,0,0,1.0,1.0,1.0,4.0,171.0,0.1,30.0,20.655,5.0,0.1,53.0,1.0,0.187185,99.80284,0.1,7.3,340.0,160.0,0.1720251,0.0,6.365151,2.33818,0.52998752,2.280602547,6.9008791920000006,0.375407827,0.176662507,0.067970893,12.66969048
53.0,0,0,52.0,46.0,48.0,4.0,1270.0,0.1,48.0,75.33,338.0,0.1,510.0,146.0,0.0,305.0,0.22,8.1,2330.0,430.0,7.09242,0.0,63.10242,8.573326667,0.847980032,8.317491642,15.18193422,2.572647753,0.474780487,0.504813062,36.47297386
22.0,0,0,21.0,7.0,19.0,4.0,810.0,9.0,108.0,36.45,145.0,0.1,252.0,46.0,0.0,366.0,0.1,7.6,1470.0,420.0,3.079562,0.0,42.90912,4.67636,1.907955072,4.02459273,6.9008791920000006,1.62308678,0.46373908,0.321967386,19.91858024
47.0,0,0,45.0,40.0,39.0,4.0,1439.5,3.0,120.0,63.18,265.0,0.1,520.125,97.0,0.0,256.2,0.42,7.6,2643.75,570.0,4.1567440000000015,0.0,42.83642,4.67636,2.1199500800000006,6.975960732000001,28.98369261,2.9314934705,0.6293601799999999,0.575168897875,48.64257891
55.0,0,0,54.0,49.0,51.0,4.0,869.0,14.0,62.0,55.89,184.0,0.1,269.0,92.0,0.0,286.7,0.17,7.7,1570.0,385.0,4.080794999999998,0.0,50.98035,5.455753333,1.095307541,6.171042186,11.73149463,1.733500847,0.425094157,0.345419331,26.95761202
25.0,0,11,24.0,72.0,83.0,49.0,529.0,7.0,42.0,32.805,103.0,0.1,191.0,68.0,0.0,122.0,0.29,8.0,930.0,240.0,2.893355,0.0,48.28755,7.793933332999999,0.741982528,3.622133457,20.01254966,1.02685082,0.26499376,0.210272527,33.67271608
96.0,0,11,104.0,96.0,96.0,49.0,492.0,4.0,14.0,25.515,137.0,1.0,121.0,38.0,3.301679,221.6191,0.74,8.2,880.0,140.0,5.037996,0.0,67.84899,9.35272,0.247327509,2.817214911,51.06650602,0.971643787,0.15457969300000002,0.195565375,64.80555729
69.0,0,11,68.0,62.0,60.0,49.0,1186.0,19.5,20.0,46.17,360.875,1.0,347.0,58.0,5.8459125000000025,305.0,0.32,8.5,2070.0,240.0,8.971248625,0.0,76.74928,11.6909,0.353325013,5.097817458,22.08281341,2.28557118,0.26499376,0.471423852,42.24684468
98.0,0,11,99.0,107.0,83.0,49.0,142.0,2.0,30.0,9.72,7.0,0.1,18.0,13.0,0.837656,89.11234,0.24,8.0,260.0,115.0,0.2841176,0.0,11.69275,7.793933332999999,0.52998752,1.073224728,16.56211006,0.287076573,0.126976177,0.056443665,26.42975206
106.0,0,11,104.0,96.0,96.0,49.0,641.0,5.0,40.0,47.385,136.0,4.0,213.0,72.0,0.0,213.5,0.78,8.1,1190.0,295.0,3.4455760000000004,0.0,49.65566,8.573326667,0.706650027,5.231970549,53.82685770000001,1.313927393,0.325721497,0.254791475,70.2332453
78.0,0,11,79.0,75.0,74.0,49.0,224.0,2.0,28.0,34.02,7.0,0.1,35.0,14.0,1.870545,158.0665,0.36,8.1,450.0,210.0,0.210194,0.0,6.7605619999999975,8.573326667,0.494655019,3.756286548,24.84316509,0.4968633,0.23186954,0.089037894,38.48520406
105.0,0,11,107.0,72.0,83.0,49.0,1339.0,14.0,108.0,80.19,268.0,17.0,432.0,97.0,0.0,508.72665000000006,0.41,8.0,2410.0,570.0,4.761392,0.0,48.4098,7.793933332999999,1.907955072,8.854104006,28.29360469,2.660979007,0.6293601799999999,0.532239913,50.70530042
74.0,0,11,75.0,69.0,101.0,49.0,368.0,6.0,56.0,15.795,60.0,3.0,53.0,16.0,3.301679,221.6191,0.47,8.2,2643.75,205.0,1.824041,0.0,38.4877,9.35272,0.989310037,1.7439901830000002,32.4341322,2.9314934705,0.226348837,0.146276541,52.26843745
70.0,0,11,69.0,63.0,61.0,49.0,442.0,3.0,14.0,36.45,100.0,11.0,60.0,41.0,5.8459125000000025,266.9079,0.55,8.5,830.0,185.0,3.198844,0.0,52.22326,11.6909,0.247327509,4.02459273,37.95483555,0.916436753,0.204266023,0.175690845,55.21404942
128.0,0,11,129.0,107.0,83.0,49.0,998.0,3.0,12.0,82.62,238.0,20.0,323.0,96.0,5.8459125000000025,256.2,0.68,8.4,1830.0,370.0,5.382888,0.0,56.69011999999999,10.91150667,0.211995008,9.122410188,46.9259785,2.02057742,0.408532047,0.396695619,69.99769545
57.0,0,11,56.0,27.0,78.0,49.0,582.0,4.0,82.0,25.515,94.0,23.0,113.0,13.0,0.0,427.0,0.27,7.8,1090.0,310.0,2.323804,0.0,37.61925,6.235146667,1.448632555,2.817214911,18.63237382,1.203513327,0.34228360700000005,0.231339529,30.91050441
88.0,0,9,90.0,83.0,85.0,42.0,1048.0,8.0,32.0,37.665,283.0,34.85,333.0,154.5,0.0,213.5,0.39,8.1,1790.0,235.0,8.033172,0.0,68.76482,8.573326667,0.565320021,4.158745821,26.91342885,1.976411793,0.259473057,0.416570149,42.86327636
100.0,0,9,101.0,93.0,93.0,42.0,503.0,11.0,90.0,21.87,61.0,9.0,145.0,5.0,0.0,244.0,0.55,7.4,920.0,315.0,1.496051,0.0,28.9205,3.117573333,1.58996256,2.414755638,37.95483555,1.015809413,0.34780431,0.199937772,46.64067858
60.0,0,9,60.0,72.0,83.0,42.0,333.0,4.0,20.0,31.59,61.0,2.0,92.0,1.0,1.629215,173.3208,0.34,8.0,630.0,180.0,1.978359,0.0,42.10283,7.793933332999999,0.353325013,3.4879803660000004,23.46298925,0.69560862,0.19874532,0.13236437,36.12494627
46.0,0,9,44.0,72.0,83.0,42.0,466.0,19.5,44.0,18.225,78.0,16.0,71.0,11.0,2.338365,197.5987,0.49,8.1,750.0,185.0,2.495955,0.0,45.25222,8.573326667,0.777315029,2.012296365,33.81430804,0.8281055,0.204266023,0.18523062,46.39484824
112.0,0,9,113.0,72.0,83.0,42.0,607.0,2.0,14.0,19.44,209.0,21.0,113.0,1.0,5.8459125000000025,323.3,1.1749999999999998,8.4,1190.0,115.0,8.480445,0.0,76.2255,10.91150667,0.247327509,2.146449456,81.08533050499999,1.313927393,0.126976177,0.241276794,99.67157988375
41.0,0,11,37.0,29.0,33.0,42.0,1271.0,19.5,64.0,48.6,224.0,34.85,160.0,98.0,0.0,508.72665000000006,0.1,7.6,2090.0,360.0,5.137709,0.0,46.67443,4.67636,1.130640043,5.36612364,6.9008791920000006,2.307653993,0.39749064,0.505210553,21.28435806
107.0,0,5,108.0,101.0,99.0,42.0,607.0,12.0,22.0,32.805,152.0,27.0,89.0,43.0,5.8459125000000025,195.2,0.78,8.4,1110.0,190.0,4.798247,0.0,59.56661,10.91150667,0.388657515,3.622133457,53.82685770000001,1.22559614,0.209786727,0.241276794,70.42581499
14.0,0,5,13.0,27.0,13.0,21.0,215.0,3.0,20.0,37.665,4.0,1.0,46.0,1.0,1.396404,148.5536,0.13,8.0,430.0,205.0,0.1215576,0.0,4.049078,7.793933332999999,0.353325013,4.158745821,8.971142948999999,0.474780487,0.226348837,0.085460479,22.06373692
92.0,0,5,94.0,88.0,90.0,21.0,1011.0,9.0,120.0,53.46,148.0,3.0,347.0,154.5,0.0,207.4,0.42,7.9,1780.0,565.0,2.710013,0.0,36.16574,7.0145399999999976,2.1199500800000006,5.9027360039999985,28.98369261,1.965370387,0.623839477,0.4018629970000001,47.32998406
58.0,0,5,57.0,72.0,83.0,21.0,594.0,12.0,32.0,44.955,127.0,2.0,160.0,22.0,0.0,305.0,0.52,8.1,1090.0,265.0,3.3946980000000004,0.0,50.81327,8.573326667,0.565320021,4.963664367,35.8845718,1.203513327,0.292597277,0.236109416,51.71910287
18.0,0,10,17.0,16.0,17.0,42.0,665.0,10.0,88.0,69.255,56.0,2.0,294.0,51.0,0.0,122.0,0.16,7.8,1260.0,505.0,1.084456,0.0,19.36683,6.235146667,1.554630059,7.646726187,11.04140671,1.39121724,0.557591037,0.264331249,28.69104914
11.0,0,10,10.0,23.0,11.0,42.0,244.0,1.0,40.0,4.86,47.0,2.0,53.0,16.0,1.163592,123.7864,0.33,8.0,450.0,120.0,1.867768,0.0,45.5151,7.793933332999999,0.706650027,0.536612364,22.77290133,0.4968633,0.13249688,0.096987706,32.53644494
123.0,0,10,123.0,72.0,83.0,42.0,828.0,4.0,52.0,91.125,99.0,23.0,337.0,83.0,0.0,231.8,0.55,7.8,1570.0,540.0,1.853686,0.0,27.44955,6.235146667,0.918645035,10.2627114615,37.95483555,1.733500847,0.59623596,0.329122217,58.76803974
121.0,0,10,121.0,72.0,83.0,42.0,734.0,1.0,88.0,91.125,26.0,23.0,298.0,120.0,0.0,152.5,0.71,7.8,1420.0,570.0,0.4525558,0.0,7.9591910000000015,6.235146667,1.554630059,10.2627114615,48.99624226,1.567879747,0.6293601799999999,0.2917581,70.20214512
124.0,0,10,124.0,72.0,83.0,42.0,574.0,3.0,18.0,51.03,139.0,2.0,177.0,6.0,0.0,335.5,1.16,8.2,1120.0,255.0,3.787207,0.0,54.00892,9.35272,0.317992512,5.634429822,80.05019862,1.236637547,0.28155587,0.228159604,97.10169398
0.0,0,10,0.0,72.0,83.0,42.0,144.0,0.05,40.0,4.86,1.0,9.0,28.0,1.0,0.11819160000000002,99.87551,0.05,7.1,270.0,120.0,0.03973975,0.0,1.629237,0.779393333,0.706650027,0.536612364,3.4504395960000003,0.29811798,0.13249688,0.057238646,5.960948826
109.0,0,10,110.0,72.0,83.0,42.0,858.0,4.0,30.0,26.73,241.0,32.0,284.0,104.0,0.0,244.0,0.78,7.6,1500.0,185.0,7.710625,0.0,69.8951,4.67636,0.52998752,2.951368002,53.82685770000001,1.656211,0.204266023,0.341046935,64.18609718
21.0,0,10,20.0,72.0,83.0,42.0,157.0,1.0,36.0,3.645,19.0,4.0,35.0,9.0,0.3515625,74.62337,0.11,7.7,300.0,105.0,0.8072041999999999,0.0,27.31821,5.455753333,0.635985024,0.402459273,7.590967111,0.3312422,0.11593477,0.062406024,14.59474774
115.0,0,10,115.0,72.0,83.0,42.0,450.0,0.05,46.0,47.385,58.0,22.0,160.0,10.0,0.5186061,174.4656,1.08,7.5,930.0,310.0,1.433484,0.0,27.18486,3.896966667,0.812647531,5.231970549,74.52949527,1.02685082,0.34228360700000005,0.17887077,86.01908521
94.0,0,10,95.0,72.0,83.0,42.0,609.0,6.0,48.0,31.59,126.0,25.0,117.0,21.0,0.0,427.0,0.52,8.2,1110.0,250.0,3.468058,0.0,49.30888,9.35272,0.847980032,3.4879803660000004,35.8845718,1.22559614,0.276035167,0.242071775,51.31695528
91.0,0,10,93.0,86.0,88.0,42.0,681.0,3.0,40.0,58.32,129.0,16.0,255.0,63.0,0.0,213.5,0.83,8.0,1280.0,340.0,3.044162,0.0,43.78392,7.793933332999999,0.706650027,6.439348367999999,57.27729729,1.4133000530000002,0.375407827,0.270691099,74.276628
75.0,0,10,76.0,70.0,68.0,42.0,1439.5,3.0,120.0,91.125,259.0,2.0,520.125,154.5,0.0,244.0,0.46,7.6,2643.75,570.0,4.010388,0.0,41.57161,4.67636,2.1199500800000006,10.19563492,31.74404428,2.9314934705,0.6293601799999999,0.575168897875,53.97045512
54.0,0,10,53.0,47.0,50.0,42.0,553.0,5.0,108.0,20.655,63.0,3.0,156.0,73.0,0.0,213.5,0.13,7.9,990.0,355.0,1.45551,0.0,27.66214,7.0145399999999976,1.907955072,2.280602547,8.971142948999999,1.09309926,0.3919699370000001,0.219812302,21.87912207
102.0,0,10,103.0,95.0,95.0,42.0,288.0,1.0,22.0,20.655,62.0,4.0,43.0,10.0,1.862027,198.088,0.34,8.0,560.0,140.0,2.280245,0.0,48.18624000000001,7.793933332999999,0.388657515,2.280602547,23.46298925,0.6183187729999999,0.15457969300000002,0.114477293,34.81355841
59.0,0,10,58.0,32.0,49.0,42.0,422.0,1.0,44.0,20.655,78.0,4.0,78.0,86.0,1.03162,173.9368,0.45,7.8,740.0,195.0,2.431051,0.0,45.90712,6.235146667,0.777315029,2.280602547,31.05395636,0.8170640929999999,0.21530743,0.167741033,41.54713316
82.0,0,10,83.0,79.0,65.0,42.0,1439.5,16.0,120.0,21.87,360.875,14.0,520.125,154.5,0.0,183.0,0.51,7.8,2643.75,570.0,8.496514999999999,0.0,58.81821,6.235146667,2.1199500800000006,2.414755638,35.19448388,2.9314934705,0.6293601799999999,0.575168897875,55.78288496
93.0,0,10,97.0,89.0,70.0,42.0,664.0,8.0,82.0,36.45,108.0,12.0,191.0,56.0,0.0,286.7,0.57,8.0,1210.0,355.0,2.494774,0.0,38.83626,7.793933332999999,1.448632555,4.02459273,39.33501139,1.336010207,0.3919699370000001,0.263933758,54.59408391
122.0,0,9,122.0,110.0,111.0,42.0,324.0,3.0,24.0,40.095,40.0,3.0,89.0,8.0,2.045977,172.8911,0.86,8.1,630.0,225.0,1.160316,0.0,27.55766,8.573326667,0.423990016,4.427052003,59.34756105,0.69560862,0.24843165,0.128786954,73.84475696
110.0,0,9,111.0,72.0,102.0,47.0,488.0,1.0,40.0,43.74,77.0,21.0,170.0,25.0,1.629215,173.3208,0.73,8.0,950.0,280.0,2.002407,0.0,35.32326,7.793933332999999,0.706650027,4.829511276,50.3764181,1.048933633,0.309159387,0.193975413,65.25858117
101.0,0,9,102.0,94.0,94.0,47.0,244.0,6.0,36.0,13.365,17.0,26.0,64.0,1.0,0.9307806,99.01922,0.38,8.0,430.0,145.0,0.6144725000000001,0.0,17.19347,7.793933332999999,0.635985024,1.475684001,26.22334093,0.474780487,0.160100397,0.096987706,36.86081188
23.0,0,9,22.0,17.0,20.0,47.0,672.0,5.0,38.0,32.805,146.0,34.85,284.0,29.0,0.0,164.7,0.09,7.8,1190.0,230.0,4.189384,0.0,53.39898,6.235146667,0.671317525,3.622133457,6.210791273,1.313927393,0.253952353,0.267113683,18.57438235
40.0,0,9,39.0,31.0,32.0,47.0,948.0,4.0,42.0,51.03,218.0,34.85,369.0,137.0,0.0,152.5,0.05,8.1,1670.0,315.0,5.34482,0.0,56.69991,8.573326667,0.741982528,5.634429822,3.4504395960000003,1.843914913,0.34780431,0.376821089,20.96871892
125.0,0,9,125.0,72.0,83.0,47.0,343.0,1.0,10.0,25.515,84.0,21.0,46.0,1.0,5.7638669999999985,244.1105,1.15,8.4,680.0,130.0,3.205441,0.0,53.81519,10.91150667,0.176662507,2.817214911,79.3601107,0.750815653,0.143538287,0.136339276,94.296188
126.0,0,11,127.0,112.0,113.0,47.0,798.0,9.0,14.0,21.87,268.0,21.0,248.0,49.0,5.8459125000000025,152.5,1.1749999999999998,8.4,1470.0,125.0,8.971248625,0.0,79.34076999999998,10.91150667,0.247327509,2.414755638,81.08533050499999,1.62308678,0.138017583,0.317197499,99.67157988375
66.0,0,9,66.0,59.0,58.0,47.0,489.0,8.0,14.0,29.16,107.0,34.85,92.0,23.0,5.7638669999999985,244.1105,0.39,8.4,870.0,155.0,3.739472,0.0,53.50468000000001,10.91150667,0.247327509,3.219674184,26.91342885,0.96060238,0.171141803,0.194372903,42.61805429
83.0,0,9,84.0,72.0,77.0,47.0,482.0,4.0,22.0,44.955,90.0,22.0,78.0,25.0,5.8459125000000025,292.9572,0.35,8.4,930.0,240.0,2.527729,0.0,42.20961,10.91150667,0.388657515,4.963664367,24.15307717,1.02685082,0.26499376,0.191590469,41.90034077
42.0,0,11,40.0,72.0,29.0,47.0,581.0,6.0,78.0,47.385,48.0,34.85,206.0,9.0,0.0,262.3,0.26,7.9,1080.0,390.0,1.057796,0.0,19.37734,7.0145399999999976,1.377967552,5.231970549,17.942285899999995,1.19247192,0.43061486,0.230942039,33.42079282
85.0,0,9,86.0,58.0,81.0,47.0,1187.0,10.0,82.0,75.33,226.0,22.0,471.0,154.5,0.0,152.5,0.35,7.8,2070.0,515.0,4.333717,0.0,47.52663,6.235146667,1.448632555,8.317491642,24.15307717,2.28557118,0.5686324429999999,0.471821342,43.480373
87.0,0,9,88.0,81.0,84.0,47.0,924.0,3.0,36.0,66.825,187.0,30.0,316.0,154.5,0.0,183.0,0.51,7.9,1620.0,365.0,4.258878,0.0,50.22008,7.0145399999999976,0.635985024,7.378420005,35.19448388,1.78870788,0.403011343,0.367281314,52.78242944
86.0,0,5,87.0,80.0,82.0,14.0,346.0,6.0,42.0,40.095,31.0,2.0,85.0,12.0,1.296692,173.6636,0.52,7.9,680.0,270.0,0.8209791999999999,0.0,19.8446,7.0145399999999976,0.741982528,4.427052003,35.8845718,0.750815653,0.29811798,0.137531748,49.25461171
79.0,0,5,80.0,77.0,76.0,14.0,540.0,4.0,28.0,19.44,156.0,4.0,206.0,2.0,0.0,213.5,0.27,7.6,990.0,150.0,5.543191,0.0,68.64602,4.67636,0.494655019,2.146449456,18.63237382,1.09309926,0.1656211,0.214644924,27.42320358
104.0,0,5,106.0,98.0,98.0,14.0,499.0,2.0,20.0,32.805,128.0,14.0,67.0,15.0,5.8459125000000025,341.8038,0.33,8.4,960.0,185.0,4.094801,0.0,57.85627,10.91150667,0.353325013,3.622133457,22.77290133,1.05997504,0.204266023,0.198347809,39.12245534
4.0,0,4,4.0,72.0,83.0,14.0,231.0,0.1,40.0,10.935,34.0,4.0,64.0,1.0,0.2944219,124.693,0.12,7.4,450.0,145.0,1.229017,0.0,33.03185,3.117573333,0.706650027,1.207377819,8.28105503,0.4968633,0.160100397,0.091820329,14.06144023
10.0,0,4,9.0,10.0,10.0,14.0,221.0,1.0,60.0,4.86,22.0,2.0,35.0,1.0,0.7032425,149.2717,0.11,7.7,440.0,170.0,0.7345679,0.0,21.73728,5.455753333,1.05997504,0.536612364,7.590967111,0.485821893,0.187703913,0.087845423,15.40467908
39.0,0,4,38.0,30.0,31.0,14.0,347.0,9.0,66.0,13.365,35.0,8.0,71.0,7.0,0.6523704,174.3277,0.15,7.6,610.0,220.0,1.027169,0.0,24.87385,4.67636,1.1659725440000002,1.475684001,10.35131879,0.673525807,0.242910947,0.137929238,18.72370132
35.0,0,4,33.0,25.0,29.0,14.0,269.0,4.0,68.0,13.365,12.0,2.0,57.0,8.0,1.396404,148.5536,0.23,8.0,510.0,225.0,0.3482387,0.0,10.30249,7.793933332999999,1.201305045,1.475684001,15.87202214,0.56311174,0.24843165,0.106924971,27.26141288
26.0,0,4,25.0,18.0,21.0,14.0,416.0,11.0,90.0,27.945,22.0,2.0,106.0,12.0,1.03162,173.9368,0.16,7.8,780.0,340.0,0.519321,0.0,12.26997,6.235146667,1.58996256,3.085521093,11.04140671,0.86122972,0.375407827,0.16535609,23.35403066
16.0,0,4,15.0,14.0,15.0,21.0,183.0,1.0,36.0,20.655,2.0,5.0,35.0,3.0,1.461202,123.4759,0.17,8.1,370.0,175.0,0.06579750000000001,0.0,2.344177,8.573326667,0.635985024,2.280602547,11.73149463,0.408532047,0.193224617,0.07274078,23.89590631
80.0,0,4,81.0,78.0,79.0,21.0,612.0,11.0,38.0,51.03,113.0,3.0,199.0,52.0,0.0,213.5,0.15,7.9,1110.0,305.0,2.81548,0.0,44.33127,7.0145399999999976,0.671317525,5.634429822,10.35131879,1.22559614,0.33676290299999995,0.243264247,25.47722943
64.0,0,4,64.0,56.0,70.0,21.0,641.0,3.0,100.0,20.655,110.0,13.0,163.0,22.0,0.0,396.5,0.19,8.2,1180.0,335.0,2.616098,0.0,40.52317,9.35272,1.766625067,2.280602547,13.11167046,1.302885987,0.369887123,0.254791475,28.43918266
77.0,0,4,78.0,74.0,73.0,21.0,232.0,3.0,40.0,12.15,23.0,12.0,53.0,2.0,1.163592,123.7864,0.17,8.0,430.0,150.0,0.8174037,0.0,23.24795,7.793933332999999,0.706650027,1.34153091,11.73149463,0.474780487,0.1656211,0.092217819,22.3062283
48.0,0,4,46.0,41.0,40.0,21.0,172.0,4.0,52.0,7.29,1.0,3.0,28.0,3.0,0.9307806,99.01922,0.23,8.0,330.0,160.0,0.03441502,0.0,1.312075,7.793933332999999,0.918645035,0.8049185459999999,15.87202214,0.36436642,0.176662507,0.068368383,25.99891636
27.0,0,7,26.0,72.0,83.0,16.0,313.0,3.0,72.0,13.365,21.0,7.0,71.0,24.0,1.111408,148.8489,0.05,7.9,580.0,235.0,0.5963156999999999,0.0,15.78877,7.0145399999999976,1.271970048,1.475684001,3.4504395960000003,0.640401587,0.259473057,0.124414558,14.23692285
45.0,0,7,43.0,38.0,37.0,16.0,894.0,19.5,54.0,44.955,187.0,22.0,305.0,85.0,0.0,213.5,0.15,7.8,1510.0,320.0,4.549159,0.0,53.90051,6.235146667,0.953977536,4.963664367,10.35131879,1.667252407,0.353325013,0.355356596,24.88004137
36.0,0,7,34.0,26.0,27.0,43.0,538.0,4.0,54.0,58.32,63.0,3.0,195.0,40.0,0.0,213.5,0.24,7.9,1030.0,375.0,1.415685,0.0,26.577,7.0145399999999976,0.953977536,6.439348367999999,16.56211006,1.137264887,0.41405275,0.213849943,32.73514354
28.0,0,4,27.0,72.0,83.0,43.0,173.0,1.0,36.0,21.87,1.0,2.0,18.0,2.0,1.111408,148.8489,0.21,7.9,370.0,180.0,0.03243821,0.0,1.178519,7.0145399999999976,0.635985024,2.414755638,14.491846300000002,0.408532047,0.19874532,0.068765874,25.2331702
73.0,0,12,74.0,67.0,66.0,16.0,254.0,1.0,34.0,29.16,26.0,2.0,43.0,1.0,2.22141,187.7156,0.31,8.1,530.0,205.0,0.7902385999999999,0.0,21.42586,8.573326667,0.6006525229999999,3.219674184,21.39272549,0.585194553,0.226348837,0.100962612,34.69888487
67.0,0,12,67.0,60.0,59.0,16.0,597.0,13.0,82.0,19.44,108.0,4.0,174.0,36.0,0.0,231.8,0.34,8.0,1050.0,285.0,2.784679,0.0,44.77472,7.793933332999999,1.448632555,2.146449456,23.46298925,1.1593477,0.31468009,0.237301888,36.56333427
129.0,0,12,130.0,116.0,117.0,16.0,327.0,1.0,32.0,29.16,42.0,14.0,89.0,25.0,0.8842188,149.0842,0.18,7.8,620.0,200.0,1.292381,0.0,29.55455,6.235146667,0.565320021,3.219674184,12.42158255,0.684567213,0.220828133,0.129979426,23.47709819
71.0,0,7,71.0,65.0,63.0,16.0,1067.0,12.0,120.0,91.125,113.0,0.1,168.0,79.0,0.0,225.7,0.37,7.8,1990.0,570.0,1.7957299999999998,0.0,24.69711,6.235146667,2.1199500800000006,10.06148183,25.53325301,2.197239927,0.6293601799999999,0.42412247,47.929287
65.0,0,12,65.0,99.0,57.0,21.0,199.0,13.0,46.0,13.365,2.0,0.1,18.0,1.0,1.168814,98.76824,0.24,8.1,350.0,170.0,0.06676726,0.0,2.496298,8.573326667,0.812647531,1.475684001,16.56211006,0.386449233,0.187703913,0.079100629,28.07702203
117.0,0,12,117.0,99.0,109.0,21.0,506.0,9.0,78.0,24.3,81.0,0.1,89.0,11.0,0.0,366.0,0.19,8.1,940.0,295.0,2.0527040000000003,0.0,37.41009,8.573326667,1.377967552,2.68306182,13.11167046,1.037892227,0.325721497,0.201130244,27.31077047
108.0,0,7,109.0,102.0,100.0,16.0,636.0,7.0,20.0,24.3,184.0,0.1,149.0,112.0,5.8459125000000025,170.8,0.63,8.4,1100.0,150.0,6.537386,0.0,72.73442,10.91150667,0.353325013,2.68306182,43.47553891,1.214554733,0.1656211,0.252804022,59.05641226
43.0,0,7,41.0,33.0,34.0,16.0,561.0,14.0,66.0,41.31,83.0,0.1,96.0,36.0,0.0,353.8,0.13,8.1,1030.0,335.0,1.973541,0.0,35.03137,8.573326667,1.1659725440000002,4.561205094,8.971142948999999,1.137264887,0.369887123,0.222992227,25.00179149
17.0,0,7,16.0,15.0,16.0,16.0,282.0,7.0,34.0,17.01,38.0,10.0,53.0,1.0,2.347524,157.5732,0.07,8.2,500.0,155.0,1.328399,0.0,33.02405,9.35272,0.6006525229999999,1.878143274,4.830615433999999,0.552070333,0.171141803,0.112092349,17.49743572
118.0,0,7,118.0,72.0,83.0,16.0,575.0,9.0,78.0,42.525,74.0,0.1,195.0,38.0,0.0,213.5,0.95,7.9,1060.0,370.0,1.674303,0.0,30.32827,7.0145399999999976,1.377967552,4.695358185,65.55835232,1.170389107,0.408532047,0.228557095,80.45369631
128.0,0,5,129.0,107.0,83.0,47.0,1082.0,12.0,18.0,58.32,303.0,32.0,199.0,55.0,5.8459125000000025,488.0,0.73,8.5,1970.0,285.0,7.808861,0.0,66.91756,11.6909,0.317992512,6.439348367999999,50.3764181,2.175157113,0.31468009,0.430084829,71.74458101
63.0,0,5,63.0,54.0,54.0,21.0,425.0,5.0,40.0,60.75,34.0,5.0,110.0,25.0,1.955152,207.9948,0.34,8.0,860.0,350.0,0.7907866,0.0,17.19275,7.793933332999999,0.706650027,6.70765455,23.46298925,0.949560973,0.386449233,0.168933505,40.17617087
